-1.3272,-1.0457,0.52002,1.9192,-0.28327,-0.23169,-0.82357,1.6909,0.80515,-0.27297,0.0060963
-0.20917,-0.1012,0.062233,-0.20672,-0.21706,0.13874,-0.2587,0.030034,-0.30882,-0.29142,2.0512e-08
-0.30653,-1.1074,0.12024,1.3499,-0.50866,-0.097362,-0.46516,2.4353,0.72284,-0.80164,4.3503e-11
0.62968,-0.97432,0.10558,-1.2887,-1.3115,0.43486,-2.0777,1.0086,2.7564,-0.15982,0.0021102
-2.6825,1.5258,-1.4328,-0.31914,-1.1692,-2.0905,0.79048,3.3703,0.64022,1.6427,0.00067129
-0.90834,-0.88131,-0.070308,-2.7575,0.8375,-1.0331,1.2112,-0.12046,-2.1406,1.1332,0.0018787
-2.4588,-0.54852,0.27433,0.17782,0.15099,-1.0124,1.3674,0.57672,-0.7462,-0.76434,0.0059308
2.0856,1.032,0.59979,-1.7953,-1.2053,0.56774,-0.58523,0.59755,-2.7549,0.70199,1.1196e-09
1.0919,-0.50756,0.87838,0.69135,0.56194,-1.1976,0.70051,1.4411,1.792,-0.34265,0.005775
0.17847,-1.2864,-0.41805,-0.18852,-0.32866,0.45859,-0.21057,-1.0274,1.1556,-0.78436,3.8157e-11
-0.67041,-0.625,0.60176,-1.1759,0.62376,1.3047,1.1338,0.4925,1.0912,-0.50353,0.011823
2.1015,-1.2077,-0.61446,0.80278,-0.23139,-0.38677,0.75288,-0.78681,-3.6053,1.7225,0.00091447
1.1116,0.099927,0.90683,0.10747,1.7325,0.42586,-0.73141,0.47346,0.83584,-1.02,0.0094724
1.7071,-0.71568,-1.2091,-0.20009,2.5867,1.7346,1.0405,-0.098126,-0.76592,0.53782,9.1107e-09
1.7816,1.0396,-2.7182,1.105,-0.62988,0.7107,-0.37677,-0.42168,-0.89367,0.72877,0.0020785
0.1818,1.5704,0.077986,-0.65934,-2.6717,1.0588,-0.60167,-0.47293,0.51084,1.426,0.0040004
-0.31163,0.39239,0.89083,0.59615,-1.1316,0.92322,1.0357,1.0599,1.6632,0.85083,0.0068554
1.0863,-0.021022,-0.11604,0.37602,0.79932,-0.28872,0.20679,-0.094088,0.79069,0.42144,8.9112e-10
0.90834,0.88131,0.070308,2.7575,-0.8375,1.0331,-1.2112,0.12046,2.1406,-1.1332,0.0018787
3.2283,2.3874,0.72643,1.6267,0.82585,-1.128,2.1534,-1.5313,-0.85963,-1.6909,-8.5085e-13
0.12276,-1.086,-0.11392,-0.51457,-0.15296,0.26117,0.023712,-0.60259,0.96765,-0.68341,8.1346e-05
-0.4591,1.787,-1.3923,0.55285,-0.91064,0.46522,0.30645,0.38313,0.16454,-0.40283,0.009609
0.08728,-0.43754,0.31621,-2.1795,-0.21155,0.36864,-1.7405,-0.80046,-0.49666,-1.625,0.0050381
-0.32458,2.8719,0.30119,1.3607,0.40443,-0.69063,-0.06289,1.5936,-2.5588,1.8073,0.0007195
0.3281,2.7506,1.0049,-0.60692,-1.168,-1.9371,1.5297,-0.14492,-0.65415,0.72409,0.0024773
-1.3359,0.069716,0.64799,0.42133,1.2642,-3.2383,0.091082,-0.19871,0.086245,1.5683,0.0024794
-1.2393,0.40197,-0.13462,1.2643,1.4952,-1.226,-2.1267,-0.14014,-0.16816,-0.13163,0.0046131
-0.13694,-0.042734,0.036331,-0.064416,-0.10497,-0.044956,-0.077481,0.1064,-0.060626,0.022442,-3.6257e-07
1.9361,-0.50957,0.55065,0.48751,-0.39347,-0.19589,0.82882,-1.3693,0.0098679,1.1853,0.0082535
1.1839,2.2952,0.12076,-0.82668,-0.39286,0.12651,-2.5182,1.4223,-0.48059,-1.6804,0.0017702
0.28582,0.37627,-0.88701,0.29221,1.002,1.1521,0.46233,0.87654,1.503,-2.667,0.002922
-1.9361,0.50957,-0.55065,-0.48751,0.39347,0.19589,-0.82882,1.3693,-0.0098679,-1.1853,0.0082535
-0.09279,-2.0295,2.1717,1.3668,-2.6783,1.4407,0.56621,-1.0365,1.4913,0.55221,0.0010228
-0.24298,0.34917,-1.0917,-0.17333,-0.01309,0.48441,1.5382,-0.14751,0.60782,0.15863,0.0077182
-0.21385,-1.0037,-0.78697,0.37562,-0.807,-0.91595,-1.6394,0.6337,0.79075,1.3736,0.0081763
-0.74785,0.47042,0.29764,0.066681,2.4967,0.95395,0.6233,2.3833,0.26336,0.79777,0.0034374
0.74785,-0.47042,-0.29764,-0.066681,-2.4967,-0.95395,-0.6233,-2.3833,-0.26336,-0.79777,0.0034374
-1.7779,1.3368,0.68125,-1.7409,0.19379,-0.34046,-2.0074,-0.42107,-0.082125,1.2903,0.0037799
-0.15728,0.094297,-0.048547,-0.23185,0.59618,0.097774,-0.18305,0.27028,0.28097,0.037475,-3.0163e-08
-1.9492,0.99621,-1.906,0.4301,0.064106,-0.57697,-0.60298,0.027169,-1.2145,0.58684,7.4579e-11
2.4588,0.54852,-0.27433,-0.17782,-0.15099,1.0124,-1.3674,-0.57672,0.7462,0.76434,0.0059308
1.2393,-0.40197,0.13462,-1.2643,-1.4952,1.226,2.1267,0.14014,0.16816,0.13163,0.0046131
0.044178,-0.028918,0.10063,1.0109,-0.083815,2.1481,0.45013,-0.58478,-0.11979,0.99686,0.011287
1.3359,-0.069716,-0.64799,-0.42133,-1.2642,3.2383,-0.091082,0.19871,-0.086245,-1.5683,0.0024794
-0.1402,0.043266,-0.55538,0.40551,-0.50497,0.30402,0.20465,0.13605,0.11394,-0.27331,-9.2478e-09
0.028855,-0.087113,0.30014,-0.26206,-0.26287,-0.031473,-0.36002,-0.13466,-0.4132,-0.23999,1.3085e-08
0.757,-2.0723,-0.86641,-0.34498,-1.5892,0.84459,-0.43305,-0.40113,0.18174,0.21973,-1.2705e-10
-1.4909,2.4038,-0.25264,1.361,-0.95071,-0.10989,-1.6062,1.1388,0.16011,-0.19939,0.0012664
-0.65292,-0.10283,-0.13513,0.048214,0.18041,-0.80105,-0.43274,1.7446,-0.4795,-0.6736,2.0645e-10
-3.6457,1.9107,1.0434,-0.2158,-0.76978,1.3017,1.8086,-0.89002,0.42558,0.33869,0.0011808
-0.41319,0.83492,-1.3023,-2.0654,-1.4702,-1.8054,-0.54938,0.30566,-1.1015,1.5449,9.9824e-06
0.56908,0.91834,-3.0813,-2.0798,-1.3249,-1.156,-1.8014,-0.41839,0.21688,0.92649,0.0012596
0.67041,0.625,-0.60176,1.1759,-0.62376,-1.3047,-1.1338,-0.4925,-1.0912,0.50353,0.011823
-0.0051758,-0.037168,-0.052043,0.12787,0.065234,0.15248,0.13817,-0.06809,-0.16122,0.01681,-8.7098e-08
-1.2489,-0.50656,1.0891,0.37849,0.67592,0.91017,-0.97784,-1.1339,0.32097,-0.8358,0.010462
0.046253,1.1889,0.47556,0.14051,0.13355,0.27358,0.61398,-0.96779,0.075577,1.7405,0.0099383
-0.26697,-1.0316,-3.0848,-0.6275,-0.20049,1.029,1.4165,-0.92874,0.14213,0.78959,0.0020996
1.4909,-2.4038,0.25264,-1.361,0.95071,0.10989,1.6062,-1.1388,-0.16011,0.19939,0.0012664
0.4591,-1.787,1.3923,-0.55285,0.91064,-0.46522,-0.30645,-0.38313,-0.16454,0.40283,0.009609
0.35394,-0.21987,-1.381,0.27476,0.74459,0.85695,-2.1919,0.88818,-0.75209,-0.14578,0.0065075
3.3758,0.067689,-2.0839,0.44719,-1.5659,-1.2959,1.8042,0.90723,1.7826,1.8974,0.00033999
-0.18437,0.17925,-0.12462,-1.0018,-0.076289,0.60347,-0.53687,0.33477,0.13351,0.30302,-2.3019e-09
1.0532,0.23909,0.89387,1.1768,1.4443,-1.3921,0.34218,-1.1758,-0.048742,0.29415,0.0076314
-0.10696,-0.058257,-0.0048464,-0.064759,-0.12352,0.00062641,-0.095475,0.058928,-0.053926,0.018291,-1.284e-07
-2.3952,0.040027,-1.2548,-0.76454,0.4578,0.10678,-1.3844,1.0663,0.81724,1.3597,9.1108e-12
-0.14629,-1.2533,0.0060818,-0.39027,-0.052813,-0.40538,1.3222,-1.4341,0.36092,-1.5175,0.0092324
2.5962,2.7788,-0.70745,0.54098,1.4457,-0.87356,0.41375,0.99108,-0.32767,-1.233,1.4692e-10
-0.0085243,0.46956,-1.286,-0.45396,-0.017549,0.50958,-1.238,-0.90515,1.0468,-0.72181,0.013263
0.22799,1.2581,-0.5418,-0.34742,2.1811,0.83387,-1.4578,-0.78406,0.80923,-0.34369,0.0041965
-0.50122,-1.0411,1.0457,-1.1716,1.3472,-0.54609,-2.1097,1.4318,0.67685,-0.20709,0.0036578
-0.35394,0.21987,1.381,-0.27476,-0.74459,-0.85695,2.1919,-0.88818,0.75209,0.14578,0.0065075
0.3333,1.5461,3.7256,0.62535,1.2247,-2.7228,-1.2866,2.8858,0.20165,-0.46475,0.00014523
1.2018,-0.50136,0.73294,0.79674,0.075883,-0.58081,0.54625,0.90049,-0.032764,0.53812,-2.3307e-10
-0.85322,1.6274,0.57832,-0.10531,-1.5975,-2.413,-1.2187,0.0050993,0.24371,-0.67347,-1.1505e-11
-0.21303,-0.055898,-0.074909,-0.28626,-0.084558,0.1014,-0.20018,0.16909,-0.0069723,0.050514,-7.119e-08
-0.27149,-1.3438,0.93712,-0.44339,-0.11399,1.7225,1.1893,-0.61908,-1.4813,0.32619,0.0058525
1.4656,-0.16827,0.77956,-0.90616,2.017,-1.0457,2.6936,0.74559,0.18089,1.3139,0.0018425
-1.046,0.47785,0.72032,0.60308,-0.74555,1.0145,-0.11415,0.72694,-1.7225,-0.57781,0.0099061
0.79511,-0.91055,1.0813,-1.9794,-1.2558,-1.6252,0.082215,-0.12123,0.62718,0.58623,0.0058773
1.35,0.13914,-0.44147,-0.09159,-2.2309,-0.42959,-0.47865,1.0865,-0.11589,-1.1366,0.0068405
0.0085243,-0.46956,1.286,0.45396,0.017549,-0.50958,1.238,0.90515,-1.0468,0.72181,0.013263
0.27523,-0.30326,-1.087,-2.2829,-1.5957,0.30381,0.95755,-2.9594,2.8151,2.0364,0.00038905
0.31262,-0.34593,-0.21967,-1.1685,-0.24885,0.74421,-0.17876,-1.797,0.51932,0.38513,8.446e-11
0.14629,1.2533,-0.0060818,0.39027,0.052813,0.40538,-1.3222,1.4341,-0.36092,1.5175,0.0092324
-0.15819,-0.14912,1.0164,0.18645,-1.398,1.0092,2.1736,-0.14618,-1.0272,2.524,1.5635e-12
0.33678,-0.31327,-0.043041,3.0954,-0.14236,-3.5707,0.45429,-1.0807,0.79962,-0.39786,-2.4457e-12
1.2476,-0.51354,-0.87229,-0.17176,1.7909,1.2223,0.74385,-0.079864,-0.52744,0.40803,0.011172
-0.14515,0.57003,-0.48737,2.2265,-0.93937,-1.9363,0.72249,0.70193,-0.85257,-1.2716,0.0038716
-1.8669,0.45584,-1.3889,0.44928,0.15637,1.1059,-0.80703,-0.081974,1.5129,1.5145,0.0054009
-0.24468,0.4944,-0.77117,-1.2231,-0.87062,-1.0691,-0.32531,0.181,-0.6523,0.91487,0.0069566
0.21385,1.0037,0.78697,-0.37562,0.807,0.91595,1.6394,-0.6337,-0.79075,-1.3736,0.0081763
0.30831,0.29312,0.20361,-0.6779,-0.66498,0.85811,-0.21008,-1.5268,0.54593,0.22933,0.0073934
-0.72838,-1.6655,-2.3201,0.76352,0.81842,-0.79916,0.58732,1.0218,-0.63077,0.29909,-7.2207e-12
0.8984,0.22839,-2.0905,2.1451,1.7117,-0.98774,-0.30358,1.2546,0.89164,0.48637,0.0020205
-1.4653,0.086137,-0.12553,1.1239,-1.5244,1.3493,0.84546,-1.0903,0.34329,-2.1632,0.002861
0.27543,2.1386,-0.27119,1.779,-0.73125,-0.00073331,-0.41522,-0.74753,1.2134,0.7486,0.0035305
2.0446,1.3228,0.64242,1.003,0.34218,1.2996,0.63615,1.0701,-0.51256,0.37234,0.0059661
0.8389,0.044501,-0.36457,-0.2632,-0.71463,1.499,-0.10772,0.054052,-0.056518,-0.82102,2.3399e-09
-1.0572,-0.24,-0.89729,-1.1813,-1.4498,1.3974,-0.34349,1.1803,0.048929,-0.29528,0.0075735
-0.59565,-0.34311,-0.62264,0.92288,1.6487,0.8087,1.4339,-2.4757,-0.68436,-0.77127,0.0013048
-0.51038,0.91258,-1.3711,0.49738,0.89864,-0.68036,1.804,0.33065,0.45919,-0.88517,0.0063005
0.86731,0.19167,-1.4444,-1.4996,-0.88297,-3.4869,0.1273,1.664,-1.2076,-1.2984,0.00021599
-2.0446,-1.3228,-0.64242,-1.003,-0.34218,-1.2996,-0.63615,-1.0701,0.51256,-0.37234,0.0059661
2.383,-3.2123,1.58,0.24203,-0.18953,2.1993,-0.021959,3.8583,-0.5828,0.93218,6.1166e-06
0.25389,-0.34339,-0.66149,-0.098481,0.29405,-0.44422,0.076658,0.042447,0.64535,0.46381,1.7845e-08
0.5842,-0.56239,0.10942,1.1118,0.48346,-0.43316,-1.0596,0.49863,-0.52341,0.1372,-7.7093e-11
-1.3918,1.4912,0.7223,-2.2476,0.73817,-0.6105,0.59246,0.27945,-0.12867,0.16308,5.4022e-11
0.0061019,-0.034075,-0.0065546,0.038086,-0.069122,0.034083,0.029229,0.0068832,-0.056723,0.048945,8.6067e-07
-0.28582,-0.37627,0.88701,-0.29221,-1.002,-1.1521,-0.46233,-0.87654,-1.503,2.667,0.002922
-2.1388,-1.4931,0.47449,0.04256,1.0226,0.93652,-0.75765,1.071,-1.3447,1.6109,0.0030668
0.25523,1.1562,-0.44184,-0.16427,-0.69851,-3.0903,-1.5242,0.7241,-1.2129,-1.8952,-4.3913e-12
-0.08728,0.43754,-0.31621,2.1795,0.21155,-0.36864,1.7405,0.80046,0.49666,1.625,0.0050381
-0.79031,1.1293,-0.41861,-2.7887,-0.98018,-0.42086,0.27496,-0.11987,1.1638,-1.2234,0.0029588
-0.3281,-2.7506,-1.0049,0.60692,1.168,1.9371,-1.5297,0.14492,0.65415,-0.72409,0.0024773
0.75167,-0.24328,0.95625,1.6336,1.6495,0.28233,-1.6201,0.1144,1.3679,1.8551,0.0031582
-1.1839,-2.2952,-0.12076,0.82668,0.39286,-0.12651,2.5182,-1.4223,0.48059,1.6804,0.0017702
-1.952,-0.4884,-1.7562,-1.5193,1.6934,1.3551,0.46788,-0.89774,-0.65797,-1.2974,0.0024323
-0.86731,-0.19167,1.4444,1.4996,0.88297,3.4869,-0.1273,-1.664,1.2076,1.2984,0.00021599
2.0736,0.29593,0.7803,-2.7836,1.0656,0.44265,-0.37173,1.417,-0.018914,-0.30002,0.0018804
-1.3671,-0.68215,-0.39892,1.1848,0.8568,-0.35077,0.38097,-0.3872,1.8615,-0.49093,0.0086386
-0.36659,-1.6041,1.5045,-0.020603,-1.4632,0.21251,0.017267,1.0486,0.32448,-2.5678,0.0031087
-0.90146,0.98375,0.14117,0.76208,0.27379,0.67586,-0.44308,-0.022749,-1.643,0.89197,-2.4365e-11
-1.1116,-0.099927,-0.90683,-0.10747,-1.7325,-0.42586,0.73141,-0.47346,-0.83584,1.02,0.0094724
0.67344,-0.10823,-1.4008,2.2061,-1.1646,0.26799,2.6581,-2.0977,-0.081423,-0.58451,1.4986e-11
0.064341,-1.4216,-0.83824,-0.84773,1.0451,-0.53216,-1.3036,-1.5862,-0.10017,1.071,0.0063759
-0.25478,0.2206,-0.035617,0.28001,-0.22736,-0.11349,-0.0055219,0.10392,-0.093599,-0.089878,9.8689e-08
-1.1776,-0.54447,-1.339,-1.2032,1.3507,0.96389,0.43365,-0.66879,-0.30228,-0.8444,-7.8132e-10
0.037397,-0.094598,-0.063215,0.080053,-0.14383,0.025867,-0.015325,-0.096688,-0.088189,0.0092299,6.4254e-07
0.11753,0.22386,1.2369,1.8179,-0.3166,-0.55373,0.61993,-1.2797,0.31909,-0.72308,0.0091251
1.3139,-1.7711,0.87112,0.13344,-0.1045,1.2125,-0.012112,2.1272,-0.32132,0.51394,0.005598
-0.24171,0.8507,0.13338,0.02949,0.44698,0.47886,-0.66978,-1.2571,-0.30066,0.48815,1.3406e-09
-1.6604,0.81816,0.82562,-1.9075,0.12894,-0.63976,-1.9365,0.40474,-0.09526,1.2278,8.4518e-11
-0.17741,0.079738,-0.029887,-0.23298,0.022482,-0.0053504,0.08076,0.13958,-0.051813,0.074482,7.1326e-08
-0.10273,1.9008,0.48292,-0.92162,1.0174,0.75457,0.91854,0.21013,1.7674,0.46048,9.8142e-12
-0.68978,-4.7068,3.253,1.7431,0.071285,-2.0963,-1.0161,-0.98876,-0.37755,0.64458,0.00022696
0.29375,0.58262,1.5856,0.79488,1.6406,1.4702,0.86394,-1.3282,-0.14901,-0.26276,3.5463e-10
-1.35,-0.13914,0.44147,0.09159,2.2309,0.42959,0.47865,-1.0865,0.11589,1.1366,0.0068405
2.6825,-1.5258,1.4328,0.31914,1.1692,2.0905,-0.79048,-3.3703,-0.64022,-1.6427,0.00067129
-0.26733,0.37807,-1.0567,1.0248,-1.3141,-2.1593,0.38702,-1.2703,1.8777,2.1104,0.0016547
-1.5194,0.48174,1.5356,1.5453,-0.67024,0.088484,-0.42777,-0.20974,-0.6866,1.4667,0.0061642
1.5194,-0.48174,-1.5356,-1.5453,0.67024,-0.088484,0.42777,0.20974,0.6866,-1.4667,0.0061642
1.3656,2.0032,-1.1882,-0.24697,-0.595,0.2229,-0.52916,1.1024,0.089621,-1.5055,5.3105e-11
0.50529,-0.37356,0.48496,0.41828,0.41917,-1.8958,-0.32656,2.1205,-1.4219,0.60234,0.0034698
-1.7637,-1.7407,0.18334,-0.58502,-1.2795,0.86006,-0.40064,-0.25514,0.4241,0.65131,0.0069883
1.7637,1.7407,-0.18334,0.58502,1.2795,-0.86006,0.40064,0.25514,-0.4241,-0.65131,0.0069883
1.3272,1.0457,-0.52002,-1.9192,0.28327,0.23169,0.82357,-1.6909,-0.80515,0.27297,0.0060963
-0.11753,-0.22386,-1.2369,-1.8179,0.3166,0.55373,-0.61993,1.2797,-0.31909,0.72308,0.0091251
-0.55164,-0.1419,1.1259,1.9186,-0.29237,-0.39011,0.50648,-0.83934,0.090646,-0.099572,3.0899e-11
-0.13358,-1.0007,-0.78851,1.612,-0.36359,0.77791,-1.6207,-2.6262,-0.1855,1.7234,0.001854
0.68978,4.7068,-3.253,-1.7431,-0.071285,2.0963,1.0161,0.98875,0.37755,-0.64458,0.00022696
-0.1147,-0.036443,0.0046965,-0.10121,-0.094236,0.038802,-0.089044,0.072375,-0.072485,0.048545,5.8827e-07
0.72373,0.046314,0.55339,-1.5357,1.9023,-1.2307,0.38853,-1.6605,1.6591,-0.5255,2.6582e-10
1.952,0.4884,1.7562,1.5193,-1.6934,-1.3551,-0.46788,0.89774,0.65797,1.2974,0.0024323
0.31163,-0.39239,-0.89083,-0.59615,1.1316,-0.92322,-1.0357,-1.0599,-1.6632,-0.85083,0.0068554
0.57744,-0.57595,-1.4818,-0.3092,0.073305,-2.4651,1.4432,-1.0991,-0.8351,-0.056354,0.0044089
-0.3333,-1.5461,-3.7255,-0.62535,-1.2247,2.7228,1.2866,-2.8858,-0.20165,0.46475,0.00014523
1.7512,-0.48974,1.6388,-0.48328,-0.44634,0.48613,0.27579,-0.014691,1.3242,-0.7512,0.0071064
0.27149,1.3438,-0.93712,0.44339,0.11399,-1.7225,-1.1893,0.61908,1.4813,-0.32619,0.0058525
-0.33982,-2.3928,-0.99471,-1.1118,-0.35118,-0.96653,1.2847,2.0605,1.0489,0.12667,0.0028331
1.3519,-2.7446,-0.64855,0.56446,-1.2481,-1.0911,2.5651,3.0444,0.17407,-1.6088,7.1495e-12
-1.2476,0.51354,0.87229,0.17176,-1.7909,-1.2223,-0.74385,0.079864,0.52745,-0.40803,0.011172
-0.27523,0.30326,1.087,2.2829,1.5957,-0.30381,-0.95755,2.9594,-2.8151,-2.0364,0.00038905
-0.68514,-0.29538,0.81578,-0.52383,-0.0094823,-0.18733,0.51481,-2.6682,-0.7705,0.71864,0.0052737
0.29858,1.6478,-0.7096,-0.45499,2.8566,1.0921,-1.9092,-1.0269,1.0598,-0.45013,0.00030875
-0.46695,0.066457,1.5731,0.15058,-0.14539,-0.45688,-0.94467,-1.7696,2.1438,0.68361,0.0051853
-0.35805,0.14831,1.0338,0.45891,-0.16715,-2.8099,1.9055,0.25685,2.2318,-1.7351,0.0010077
1.046,-0.47785,-0.72032,-0.60308,0.74555,-1.0145,0.11415,-0.72694,1.7225,0.57781,0.0099061
-1.7816,-1.0396,2.7182,-1.105,0.62988,-0.7107,0.37677,0.42168,0.89367,-0.72877,0.0020785
-1.0919,0.50756,-0.87838,-0.69135,-0.56194,1.1976,-0.70051,-1.4411,-1.792,0.34265,0.005775
-1.6202,-1.1961,-0.98454,1.1126,-0.14131,1.8421,1.7774,1.521,0.13163,-0.41001,0.002867
-0.34236,-0.10159,-0.038279,-1.045,0.47104,-0.43869,0.29019,-0.21082,-1.0713,0.45094,-2.1139e-09
-0.75167,0.24328,-0.95625,-1.6336,-1.6495,-0.28233,1.6201,-0.1144,-1.3679,-1.8551,0.0031582
2.4878,1.2433,-2.366,-3.9074,0.93058,0.65175,-0.2007,1.0792,0.42026,-1.2949,1.7476e-12
-1.4971,-0.59386,1.6621,1.0056,-0.3958,0.33338,-1.2318,-1.2315,-0.57902,-1.0614,6.9607e-11
-1.3236,1.7841,-0.87756,-0.13443,0.10527,-1.2215,0.012202,-2.1429,0.3237,-0.51774,0.0055115
-3.3758,-0.067689,2.0839,-0.44719,1.5659,1.2959,-1.8042,-0.90723,-1.7826,-1.8974,0.00033999
0.20931,-0.45915,-0.17425,-0.471,0.75974,0.1333,4.3644,1.1361,-0.55623,-0.91645,0.00051655
1.3468,0.73291,-1.1759,-0.46005,2.086,0.13075,0.61948,0.0066802,-1.0976,-0.070644,-2.6683e-12
0.90266,0.95271,3.7169,-0.85881,0.82797,1.0752,0.63255,-0.40159,-0.19209,1.8052,0.001576
-0.86057,-0.12118,1.8752,-0.0019702,-0.41882,-1.6681,-0.17401,-1.4189,-1.958,-0.92098,0.0033217
-1.3837,-1.143,-0.10591,1.6864,0.70628,-0.77105,-1.0498,-1.3651,-1.2508,-0.47861,0.0022843
0.81166,-1.0696,0.36384,0.81099,0.13053,-1.6287,-2.0756,-1.1034,1.4512,-2.0513,0.0023755
-0.28651,-1.4175,-1.4727,0.56761,0.78004,-0.50078,0.25058,0.58341,-0.62945,1.2402,0.011038
-0.82406,0.24073,1.8772,-1.6085,-1.3606,0.3461,-0.0064954,2.1797,-0.71296,0.52314,0.0032739
-0.52022,-0.23072,0.76366,-0.31724,-0.018694,-0.3268,0.1764,0.80247,1.0209,1.1526,1.3202e-08
-0.061145,-0.046358,0.060776,-0.10462,-0.083647,0.037946,-0.051237,0.044637,-0.048871,0.016586,1.4767e-06
-0.48192,-0.13539,-1.091,0.064372,-1.9374,-0.39224,1.0548,0.25615,2.0834,-0.58092,0.0055927
-0.56908,-0.91834,3.0813,2.0798,1.3249,1.156,1.8014,0.41839,-0.21688,-0.92649,0.0012596
-0.33512,-0.27129,-0.29413,0.72443,0.27742,0.056706,-0.35678,-0.87928,-0.9749,-0.62446,2.5664e-09
0.76091,-0.8283,1.2037,0.83669,-1.0422,0.62958,-1.4977,0.017311,-0.83944,-0.339,0.0072001
-0.49778,0.43294,-0.16311,-0.039295,-0.085132,-0.28752,-0.58735,0.17296,0.44599,-0.2156,9.4236e-09
-0.14391,-0.033271,0.05615,-0.089177,-0.09274,-0.01823,-0.061472,0.092476,-0.064615,0.034231,-2.6467e-07
0.48192,0.13539,1.091,-0.064372,1.9374,0.39224,-1.0548,-0.25615,-2.0834,0.58092,0.0055927
1.3671,0.68215,0.39892,-1.1848,-0.8568,0.35077,-0.38097,0.3872,-1.8615,0.49092,0.0086386
